"ID","Name","Transformer","Node1","Node2","R","X","Gmag","Bmag","PhaseShift","NormalOperatingLimit","ShortTermLimit","EmergencyLimit"
"tx2-3042-3041-1:wnd1","SILVER 1-SILVER 0","tx2-3042-3041-1","3042","3041",0.00322,0.18545,0.0,0.0,0.0,240.0,0.0,0.0
"tx2-3039-3037-1:wnd1","ROSCOE 2 2-ROSCOE 2 0","tx2-3039-3037-1","3039","3037",5.1E-4,0.03079,0.0,0.0,0.0,280.0,0.0,0.0
"tx2-3038-3037-1:wnd1","ROSCOE 2 1-ROSCOE 2 0","tx2-3038-3037-1","3038","3037",0.00411,0.1621,0.0,0.0,0.0,82.0,0.0,0.0
"tx2-3034-3033-1:wnd1","SNYDER 1 1-SNYDER 1 0","tx2-3034-3033-1","3034","3033",0.00593,0.17201,0.0,0.0,0.0,125.0,0.0,0.0
"tx2-3028-3026-1:wnd1","ABILENE 2 2-ABILENE 2 0","tx2-3028-3026-1","3028","3026",4.8E-4,0.03228,0.0,0.0,0.0,270.0,0.0,0.0
"tx2-3027-3026-1:wnd1","ABILENE 2 1-ABILENE 2 0","tx2-3027-3026-1","3027","3026",0.00258,0.11301,0.0,0.0,0.0,250.0,0.0,0.0
"tx2-3020-3018-1:wnd1","CHRISTOVAL 2-CHRISTOVAL 0","tx2-3020-3018-1","3020","3018",0.00133,0.06779,0.0,0.0,0.0,200.0,0.0,0.0
"tx2-3019-3018-2:wnd1","CHRISTOVAL 1-CHRISTOVAL 0","tx2-3019-3018-2","3019","3018",5.3E-4,0.03897,0.0,0.0,0.0,142.2,0.0,0.0
"tx2-3019-3018-1:wnd1","CHRISTOVAL 1-CHRISTOVAL 0","tx2-3019-3018-1","3019","3018",5.2E-4,0.03897,0.0,0.0,0.0,142.2,0.0,0.0
"tx2-3017-3016-1:wnd1","BLACKWELL 1-BLACKWELL 0","tx2-3017-3016-1","3017","3016",0.00189,0.07277,0.0,0.0,0.0,200.0,0.0,0.0
"tx2-3004-3003-1:wnd1","SWEETWATER~5-SWEETWATER~4","tx2-3004-3003-1","3004","3003",0.00324,0.10104,0.0,0.0,0.0,51.0,0.0,0.0
"tx2-3002-3001-2:wnd1","KERRVILLE 1-KERRVILLE 0","tx2-3002-3001-2","3002","3001",0.00103,0.06934,0.0,0.0,0.0,171.0,0.0,0.0
"tx2-3002-3001-1:wnd1","KERRVILLE 1-KERRVILLE 0","tx2-3002-3001-1","3002","3001",0.00103,0.06934,0.0,0.0,0.0,171.0,0.0,0.0
"tx2-2131-2130-1:wnd1","HASKELL 1-HASKELL 0","tx2-2131-2130-1","2131","2130",0.00178,0.07699,0.0,0.0,0.0,214.0,0.0,0.0
"tx2-2128-2127-1:wnd1","MIAMI 1-MIAMI 0","tx2-2128-2127-1","2128","2127",6.6E-4,0.06242,0.0,0.0,0.0,308.0,0.0,0.0
"tx2-2120-2113-1:wnd1","PARIS 1 7-PARIS 1 0","tx2-2120-2113-1","2120","2113",7.0E-4,0.04736,0.0,0.0,0.0,392.0,0.0,0.0
"tx2-2119-2113-1:wnd1","PARIS 1 6-PARIS 1 0","tx2-2119-2113-1","2119","2113",3.4E-4,0.02438,0.0,0.0,0.0,389.0,0.0,0.0
"tx2-2118-2113-1:wnd1","PARIS 1 5-PARIS 1 0","tx2-2118-2113-1","2118","2113",6.4E-4,0.04928,0.0,0.0,0.0,391.0,0.0,0.0
"tx2-2117-2113-1:wnd1","PARIS 1 4-PARIS 1 0","tx2-2117-2113-1","2117","2113",4.3E-4,0.0445,0.0,0.0,0.0,404.0,0.0,0.0
"tx2-2116-2113-1:wnd1","PARIS 1 3-PARIS 1 0","tx2-2116-2113-1","2116","2113",2.7E-4,0.02003,0.0,0.0,0.0,402.0,0.0,0.0
"tx2-2115-2113-1:wnd1","PARIS 1 2-PARIS 1 0","tx2-2115-2113-1","2115","2113",7.7E-4,0.03843,0.0,0.0,0.0,410.0,0.0,0.0
"tx2-2114-2113-1:wnd1","PARIS 1 1-PARIS 1 0","tx2-2114-2113-1","2114","2113",1.3E-4,0.00965,0.0,0.0,0.0,924.0,0.0,0.0
"tx2-2105-2101-1:wnd1","SHERMAN 1 4-SHERMAN 1 0","tx2-2105-2101-1","2105","2101",5.5E-4,0.02588,0.0,0.0,0.0,544.0,0.0,0.0
"tx2-2104-2101-1:wnd1","SHERMAN 1 3-SHERMAN 1 0","tx2-2104-2101-1","2104","2101",2.2E-4,0.0164,0.0,0.0,0.0,542.0,0.0,0.0
"tx2-2103-2101-1:wnd1","SHERMAN 1 2-SHERMAN 1 0","tx2-2103-2101-1","2103","2101",1.9E-4,0.01252,0.0,0.0,0.0,542.0,0.0,0.0
"tx2-2102-2101-1:wnd1","SHERMAN 1 1-SHERMAN 1 0","tx2-2102-2101-1","2102","2101",1.3E-4,0.00916,0.0,0.0,0.0,1072.0,0.0,0.0
"tx2-2098-2097-1:wnd1","RALLS 1 2-RALLS 1 1","tx2-2098-2097-1","2098","2097",0.00183,0.13303,0.0,0.0,0.0,146.0,0.0,0.0
"tx2-2100-2096-1:wnd1","RALLS 1 4-RALLS 1 0","tx2-2100-2096-1","2100","2096",7.5E-4,0.04235,0.0,0.0,0.0,386.0,0.0,0.0
"tx2-2099-2096-1:wnd1","RALLS 1 3-RALLS 1 0","tx2-2099-2096-1","2099","2096",3.0E-4,0.03477,0.0,0.0,0.0,237.0,0.0,0.0
"tx2-2097-2096-1:wnd1","RALLS 1 1-RALLS 1 0","tx2-2097-2096-1","2097","2096",1.2E-4,0.00729,0.0,0.0,0.0,836.0,0.0,0.0
"tx2-2095-2093-1:wnd1","PANHANDLE~12-PANHANDLE~10","tx2-2095-2093-1","2095","2093",0.00149,0.05101,0.0,0.0,0.0,164.0,0.0,0.0
"tx2-2094-2093-1:wnd1","PANHANDLE~11-PANHANDLE~10","tx2-2094-2093-1","2094","2093",0.0017,0.10337,0.0,0.0,0.0,88.0,0.0,0.0
"tx2-2089-2088-1:wnd1","ARCHER 1 1-ARCHER 1 0","tx2-2089-2088-1","2089","2088",0.00259,0.12398,0.0,0.0,0.0,84.0,0.0,0.0
"tx2-2085-2082-1:wnd1","WICHITA FA~8-WICHITA FA~5","tx2-2085-2082-1","2085","2082",0.00156,0.07238,0.0,0.0,0.0,98.0,0.0,0.0
"tx2-2084-2082-1:wnd1","WICHITA FA~7-WICHITA FA~5","tx2-2084-2082-1","2084","2082",0.00414,0.18022,0.0,0.0,0.0,82.0,0.0,0.0
"tx2-2083-2082-1:wnd1","WICHITA FA~6-WICHITA FA~5","tx2-2083-2082-1","2083","2082",0.00401,0.14309,0.0,0.0,0.0,91.0,0.0,0.0
"tx2-2078-2077-1:wnd1","MUENSTER 1 1-MUENSTER 1 0","tx2-2078-2077-1","2078","2077",0.002,0.07139,0.0,0.0,0.0,189.0,0.0,0.0
"tx2-2076-2073-1:wnd1","JAYTON 3-JAYTON 0","tx2-2076-2073-1","2076","2073",0.00347,0.07389,0.0,0.0,0.0,64.0,0.0,0.0
"tx2-2074-2073-1:wnd1","JAYTON 1-JAYTON 0","tx2-2074-2073-1","2074","2073",0.00225,0.04467,0.0,0.0,0.0,144.0,0.0,0.0
"tx2-2071-2070-1:wnd1","ARCHER 2 1-ARCHER 2 0","tx2-2071-2070-1","2071","2070",0.00129,0.05708,0.0,0.0,0.0,249.0,0.0,0.0
"tx2-2062-2061-1:wnd1","VERNON 1 1-VERNON 1 0","tx2-2062-2061-1","2062","2061",0.0016,0.04103,0.0,0.0,0.0,223.0,0.0,0.0
"tx2-2059-2058-1:wnd1","WHITE DEER 1-WHITE DEER 0","tx2-2059-2058-1","2059","2058",0.00537,0.10085,0.0,0.0,0.0,99.0,0.0,0.0
"tx2-2057-2054-1:wnd1","WICHITA FA~4-WICHITA FA~1","tx2-2057-2054-1","2057","2054",2.5E-4,0.01321,0.0,0.0,0.0,1001.0,0.0,0.0
"tx2-2056-2054-1:wnd1","WICHITA FA~3-WICHITA FA~1","tx2-2056-2054-1","2056","2054",6.9E-4,0.06323,0.0,0.0,0.0,227.0,0.0,0.0
"tx2-2055-2054-2:wnd1","WICHITA FA~2-WICHITA FA~1","tx2-2055-2054-2","2055","2054",1.6E-4,0.00742,0.0,0.0,0.0,1095.0,0.0,0.0
"tx2-2055-2054-1:wnd1","WICHITA FA~2-WICHITA FA~1","tx2-2055-2054-1","2055","2054",1.6E-4,0.00742,0.0,0.0,0.0,1095.0,0.0,0.0
"tx2-2042-2041-1:wnd1","PANHANDLE ~6-PANHANDLE ~5","tx2-2042-2041-1","2042","2041",0.00216,0.07846,0.0,0.0,0.0,95.0,0.0,0.0
"tx2-2024-2021-1:wnd1","PARIS 2 3-PARIS 2 0","tx2-2024-2021-1","2024","2021",3.6E-4,0.02425,0.0,0.0,0.0,391.0,0.0,0.0
"tx2-2023-2021-1:wnd1","PARIS 2 2-PARIS 2 0","tx2-2023-2021-1","2023","2021",5.4E-4,0.03406,0.0,0.0,0.0,319.0,0.0,0.0
"tx2-2022-2021-1:wnd1","PARIS 2 1-PARIS 2 0","tx2-2022-2021-1","2022","2021",3.4E-4,0.01888,0.0,0.0,0.0,867.0,0.0,0.0
"tx2-2019-2017-1:wnd1","PANHANDLE ~9-PANHANDLE ~7","tx2-2019-2017-1","2019","2017",2.0E-4,0.01182,0.0,0.0,0.0,454.0,0.0,0.0
"tx2-2018-2017-1:wnd1","PANHANDLE ~8-PANHANDLE ~7","tx2-2018-2017-1","2018","2017",4.8E-4,0.05045,0.0,0.0,0.0,271.0,0.0,0.0
"tx2-2013-2011-1:wnd1","PANHANDLE ~4-PANHANDLE ~2","tx2-2013-2011-1","2013","2011",4.3E-4,0.02897,0.0,0.0,0.0,412.0,0.0,0.0
"tx2-2012-2011-1:wnd1","PANHANDLE ~3-PANHANDLE ~2","tx2-2012-2011-1","2012","2011",4.4E-4,0.03546,0.0,0.0,0.0,461.0,0.0,0.0
"tx2-2006-2002-1:wnd1","SAVOY 4-SAVOY 0","tx2-2006-2002-1","2006","2002",3.6E-4,0.02679,0.0,0.0,0.0,636.0,0.0,0.0
"tx2-2005-2002-1:wnd1","SAVOY 3-SAVOY 0","tx2-2005-2002-1","2005","2002",3.3E-4,0.01714,0.0,0.0,0.0,645.0,0.0,0.0
"tx2-2004-2002-1:wnd1","SAVOY 2-SAVOY 0","tx2-2004-2002-1","2004","2002",2.2E-4,0.01466,0.0,0.0,0.0,635.0,0.0,0.0
"tx2-2003-2002-1:wnd1","SAVOY 1-SAVOY 0","tx2-2003-2002-1","2003","2002",3.0E-4,0.01986,0.0,0.0,0.0,981.0,0.0,0.0
"tx2-1081-1071-1:wnd1","ODESSA 1 10-ODESSA 1 0","tx2-1081-1071-1","1081","1071",0.00167,0.0665,0.0,0.0,0.0,350.0,0.0,0.0
"tx2-1080-1071-1:wnd1","ODESSA 1 9-ODESSA 1 0","tx2-1080-1071-1","1080","1071",0.01206,0.20208,0.0,0.0,0.0,136.0,0.0,0.0
"tx2-1079-1071-1:wnd1","ODESSA 1 8-ODESSA 1 0","tx2-1079-1071-1","1079","1071",1.3E-4,0.046,0.0,0.0,0.0,2000.0,0.0,0.0
"tx2-1078-1071-1:wnd1","ODESSA 1 7-ODESSA 1 0","tx2-1078-1071-1","1078","1071",0.00533,0.19087,0.0,0.0,0.0,137.0,0.0,0.0
"tx2-1077-1071-1:wnd1","ODESSA 1 6-ODESSA 1 0","tx2-1077-1071-1","1077","1071",0.00641,0.12047,0.0,0.0,0.0,230.0,0.0,0.0
"tx2-1076-1071-1:wnd1","ODESSA 1 5-ODESSA 1 0","tx2-1076-1071-1","1076","1071",0.00141,0.04937,0.0,0.0,0.0,230.0,0.0,0.0
"tx2-1075-1071-1:wnd1","ODESSA 1 4-ODESSA 1 0","tx2-1075-1071-1","1075","1071",0.00373,0.09967,0.0,0.0,0.0,240.0,0.0,0.0
"tx2-1074-1071-1:wnd1","ODESSA 1 3-ODESSA 1 0","tx2-1074-1071-1","1074","1071",0.00575,0.12453,0.0,0.0,0.0,240.0,0.0,0.0
"tx2-1073-1071-1:wnd1","ODESSA 1 2-ODESSA 1 0","tx2-1073-1071-1","1073","1071",0.00499,0.14254,0.0,0.0,0.0,240.0,0.0,0.0
"tx2-1072-1071-1:wnd1","ODESSA 1 1-ODESSA 1 0","tx2-1072-1071-1","1072","1071",0.00529,0.08551,0.0,0.0,0.0,240.0,0.0,0.0
"tx2-1070-1069-1:wnd1","IRAAN 1 1-IRAAN 1 0","tx2-1070-1069-1","1070","1069",0.00297,0.07,0.0,0.0,0.0,220.0,0.0,0.0
"tx2-1066-1065-1:wnd1","BIG SPRING~5-BIG SPRING~4","tx2-1066-1065-1","1066","1065",0.00508,0.12315,0.0,0.0,0.0,200.0,0.0,0.0
"tx2-1063-1061-1:wnd1","BIG SPRIN~12-BIG SPRIN~10","tx2-1063-1061-1","1063","1061",0.00567,0.10409,0.0,0.0,0.0,260.0,0.0,0.0
"tx2-1062-1061-1:wnd1","BIG SPRIN~11-BIG SPRIN~10","tx2-1062-1061-1","1062","1061",0.0163,0.31787,0.0,0.0,0.0,29.0,0.0,0.0
"tx2-1060-1058-1:wnd1","IRAAN 3 2-IRAAN 3 0","tx2-1060-1058-1","1060","1058",0.00894,0.38854,0.0,0.0,0.0,27.0,0.0,0.0
"tx2-1059-1058-1:wnd1","IRAAN 3 1-IRAAN 3 0","tx2-1059-1058-1","1059","1058",0.02655,0.46187,0.0,0.0,0.0,33.0,0.0,0.0
"tx2-1057-1056-1:wnd1","LENORAH 1-LENORAH 0","tx2-1057-1056-1","1057","1056",0.00315,0.1312,0.0,0.0,0.0,160.0,0.0,0.0
"tx2-1053-1047-1:wnd1","MONAHANS 1 6-MONAHANS 1 0","tx2-1053-1047-1","1053","1047",0.0023,0.08808,0.0,0.0,0.0,250.0,0.0,0.0
"tx2-1052-1047-1:wnd1","MONAHANS 1 5-MONAHANS 1 0","tx2-1052-1047-1","1052","1047",0.00368,0.0826,0.0,0.0,0.0,110.0,0.0,0.0
"tx2-1051-1047-1:wnd1","MONAHANS 1 4-MONAHANS 1 0","tx2-1051-1047-1","1051","1047",0.0056,0.1283,0.0,0.0,0.0,117.0,0.0,0.0
"tx2-1050-1047-1:wnd1","MONAHANS 1 3-MONAHANS 1 0","tx2-1050-1047-1","1050","1047",0.00313,0.09941,0.0,0.0,0.0,124.0,0.0,0.0
"tx2-1049-1047-1:wnd1","MONAHANS 1 2-MONAHANS 1 0","tx2-1049-1047-1","1049","1047",0.00276,0.11783,0.0,0.0,0.0,390.0,0.0,0.0
"tx2-1048-1047-1:wnd1","MONAHANS 1 1-MONAHANS 1 0","tx2-1048-1047-1","1048","1047",0.00335,0.06576,0.0,0.0,0.0,390.0,0.0,0.0
"tx2-1043-1041-1:wnd1","FORSAN 2-FORSAN 0","tx2-1043-1041-1","1043","1041",0.003,0.12844,0.0,0.0,0.0,95.0,0.0,0.0
"tx2-1042-1041-1:wnd1","FORSAN 1-FORSAN 0","tx2-1042-1041-1","1042","1041",0.00419,0.11123,0.0,0.0,0.0,145.0,0.0,0.0
"tx2-1039-1038-1:wnd1","FORT STOCK~2-FORT STOCK~1","tx2-1039-1038-1","1039","1038",0.00201,0.08591,0.0,0.0,0.0,200.0,0.0,0.0
"tx2-1035-1034-1:wnd1","BIG SPRING~7-BIG SPRING~6","tx2-1035-1034-1","1035","1034",0.00438,0.08496,0.0,0.0,0.0,130.0,0.0,0.0
"tx2-1033-1032-1:wnd1","MCCAMEY 1 1-MCCAMEY 1 0","tx2-1033-1032-1","1033","1032",0.00283,0.06758,0.0,0.0,0.0,170.0,0.0,0.0
"tx2-1026-1025-1:wnd1","BIG SPRIN~15-BIG SPRIN~14","tx2-1026-1025-1","1026","1025",0.0042,0.18046,0.0,0.0,0.0,200.0,0.0,0.0
"tx2-1023-1022-1:wnd1","O DONNELL ~4-O DONNELL ~3","tx2-1023-1022-1","1023","1022",0.00535,0.11733,0.0,0.0,0.0,250.0,0.0,0.0
"tx2-1021-1020-1:wnd1","BIG SPRING~2-BIG SPRING~1","tx2-1021-1020-1","1021","1020",0.00327,0.07812,0.0,0.0,0.0,250.0,0.0,0.0
"tx2-1011-1010-1:wnd1","PRESIDIO 1 1-PRESIDIO 1 0","tx2-1011-1010-1","1011","1010",0.00721,0.3246,0.0,0.0,0.0,46.0,0.0,0.0
"tx2-1009-1008-1:wnd1","IRAAN 2 1-IRAAN 2 0","tx2-1009-1008-1","1009","1008",0.00455,0.09471,0.0,0.0,0.0,120.0,0.0,0.0
"tx2-1006-1005-1:wnd1","BIG SPRING~9-BIG SPRING~8","tx2-1006-1005-1","1006","1005",0.00602,0.14707,0.0,0.0,0.0,42.0,0.0,0.0
"tx2-1004-1003-1:wnd1","O DONNELL ~2-O DONNELL ~1","tx2-1004-1003-1","1004","1003",0.0045,0.11582,0.0,0.0,0.0,250.0,0.0,0.0
"tx2-8085-8084-1:wnd1","FRANKLIN 3-FRANKLIN 2","tx2-8085-8084-1","8085","8084",9.2E-4,0.02498,0.0,0.0,0.0,231.0,0.0,0.0
"tx2-7161-7292-1:wnd1","HOUSTON 5 2-HOUSTON 69 0","tx2-7161-7292-1","7161","7292",0.00143,0.00999,0.0,0.00163,0.0,221.1,0.0,0.0
"tx2-6318-6317-1:wnd1","GEORGETOWN~6-GEORGETOWN~5","tx2-6318-6317-1","6318","6317",0.00192,0.08014,0.0,0.0,0.0,198.0,0.0,0.0
"tx2-6317-6316-1:wnd1","GEORGETOWN~5-GEORGETOWN~4","tx2-6317-6316-1","6317","6316",0.00181,0.06783,0.0,0.0,0.0,189.0,0.0,0.0
"tx2-5460-5459-1:wnd1","HOLLAND 2-HOLLAND 1","tx2-5460-5459-1","5460","5459",0.01905,0.34714,0.0,0.0,0.0,35.0,0.0,0.0
"tx2-5398-5397-1:wnd1","ALBANY 1 4-ALBANY 1 3","tx2-5398-5397-1","5398","5397",0.01999,0.78238,0.0,0.0,0.0,21.0,0.0,0.0
"tx2-5392-5391-1:wnd1","ROGERS 2-ROGERS 1","tx2-5392-5391-1","5392","5391",0.01427,0.30897,0.0,0.0,0.0,50.0,0.0,0.0
"tx2-5242-5241-1:wnd1","GOLDTHWAIT~4-GOLDTHWAIT~3","tx2-5242-5241-1","5242","5241",0.01845,0.47482,0.0,0.0,0.0,24.0,0.0,0.0
"tx2-5062-5061-1:wnd1","MABANK 2 3-MABANK 2 2","tx2-5062-5061-1","5062","5061",0.00697,0.17819,0.0,0.0,0.0,100.0,0.0,0.0
"tx2-5061-5060-1:wnd1","MABANK 2 2-MABANK 2 1","tx2-5061-5060-1","5061","5060",0.00305,0.13464,0.0,0.0,0.0,200.0,0.0,0.0
"tx2-3135-3134-1:wnd1","SNYDER 2 2-SNYDER 2 1","tx2-3135-3134-1","3135","3134",0.01014,0.22418,0.0,0.0,0.0,200.0,0.0,0.0
"tx2-3090-3089-1:wnd1","ABILENE 1 2-ABILENE 1 1","tx2-3090-3089-1","3090","3089",9.8E-4,0.02574,0.0,0.0,0.0,277.0,0.0,0.0
"tx2-2132-2131-1:wnd1","HASKELL 2-HASKELL 1","tx2-2132-2131-1","2132","2131",0.00583,0.25242,0.0,0.0,0.0,24.0,0.0,0.0
"tx2-2075-2074-1:wnd1","JAYTON 2-JAYTON 1","tx2-2075-2074-1","2075","2074",0.01303,0.29308,0.0,0.0,0.0,19.0,0.0,0.0
